Position,Brand,Product_Name,Product_Page_Url,Price,Product_SKU_ID,Date,Sponsored,Product_Category,Product_Subcategory,Retailer,Input_Url
14,brand,Clinique Aromatics in Black EDP 100ml,https://www.boots.com/beauty/luxury-beauty-skincare/luxury-beauty-offers/clinique-aromatics-in-black-edp-100ml-10208931,75.20,10208931,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
15,brand,Burberry Her Eau de Toilette 50ml,https://www.boots.com/beauty/luxury-beauty-skincare/luxury-beauty-offers/burberry-her-eau-de-toilette-50ml-10316532,56.25,10316532,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
16,brand,Gucci Guilty Eau de Parfum For Her 90ml,https://www.boots.com/beauty/luxury-beauty-skincare/luxury-beauty-offers/gucci-guilty-eau-de-parfum-for-her-90ml-10259443,108.80,10259443,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
17,brand,Narciso Rodriguez for her MUSC NOIR ROSE Eau de Parfum 50ml,https://www.boots.com/beauty/luxury-beauty-skincare/luxury-beauty-offers/narciso-rodriguez-for-her-musc-noir-rose-eau-de-parfum-50ml-10306163,69.60,10306163,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
18,brand,DIOR J'adore L'Or Essence de Parfum 50ml,https://www.boots.com/fragrance/perfume/all-perfume/dior-jadore-lor-essence-de-parfum-50ml-10333154,122.40,10333154,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
19,brand,Cerruti 1881 Femme Eau de Toilette Spray 100ml,https://www.boots.com/savings/fragrance-savings/cerruti-1881-femme-eau-de-toilette-spray-100ml-10011410,21.00,10011410,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
20,brand,Mugler Alien Goddess Supra Florale Eau De Parfum 30ml,https://www.boots.com/fragrance/perfume/all-perfume/mugler-alien-goddess-supra-florale-eau-de-parfum-30ml-10328976,52.00,10328976,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
21,brand,Estée Lauder Blushing Sands Eau de Parfum Spray 100ml,https://www.boots.com/fragrance/perfume/all-perfume/estee-lauder-blushing-sands-eau-de-parfum-spray-100ml-10299522,112.00,10299522,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
22,brand,CHANEL N°5 Eau de Parfum Spray 35ml,https://www.boots.com/fragrance/perfume/all-perfume/chanel-no5-eau-de-parfum-spray-35ml-10012545,60.35,10012545,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
23,brand,Lancôme La Vie Est Belle Eau de Parfum 30ml,https://www.boots.com/beauty/luxury-beauty-skincare/luxury-beauty-offers/lancome-la-vie-est-belle-eau-de-parfum-30ml-10145848,52.00,10145848,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
24,brand,Vera Wang Princess for Women Eau de Toilette 100ml,https://www.boots.com/fragrance/perfume/all-perfume/vera-wang-princess-eau-de-toilette-100ml-10079373,17.99,10079373,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
